step_id,pid,interaction_id,order_id,level,text_entry,text_type,who,category,subcat,end,status,date,time,dt
4263,5,2,49,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,9/29/2021,20:47,9/29/2021 20:47
4264,5,2,50,3, Paper length,prompt,bot,writing,faq,0,start,9/29/2021,20:47,9/29/2021 20:47
4265,5,2,51,4, Yes more paper requirements,prompt,bot,writing,faq,0,assign,9/29/2021,20:48,9/29/2021 20:48
4266,5,2,52,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,9/29/2021,20:48,9/29/2021 20:48
4267,5,2,53,3, Submission requirements,prompt,bot,writing,faq,0,start,9/29/2021,20:48,9/29/2021 20:48
4268,5,2,54,4, No more paper requirements,prompt,bot,writing,faq,0,assign,9/29/2021,20:48,9/29/2021 20:48
4269,5,2,55,4, No other modules,prompt,bot,writing,faq,1,end,9/29/2021,20:48,9/29/2021 20:48
4270,5,2,56,3, Linger Definition of embodied carbon,prompt,bot,main_topic,embody,0,resume,9/29/2021,20:49,9/29/2021 20:49
4271,5,2,57,4, Other topics ,prompt,bot,main_topic,embody,0,start,9/29/2021,20:49,9/29/2021 20:49
4272,5,2,58,1, Go --> Topic help,bot_move,bot,top,top,0,start,9/29/2021,20:49,9/29/2021 20:49
4273,5,2,59,2, Check and choose topics,prompt,bot,writing,check-choose,0,start,9/29/2021,20:50,9/29/2021 20:50
4274,5,2,60,3, I have an idea,prompt,bot,writing,check-choose,0,assign,9/29/2021,20:50,9/29/2021 20:50
4275,5,2,61,4," Yes, main topic",prompt,bot,writing,check-choose,0,assign,9/29/2021,20:50,9/29/2021 20:50
4276,5,2,62,4," Yes, sustainability",prompt,bot,writing,check-choose,0,assign,9/29/2021,20:51,9/29/2021 20:51
4277,5,2,63,4," Yes, chemistry",prompt,bot,writing,check-choose,0,assign,9/29/2021,20:51,9/29/2021 20:51
4278,5,2,64,4, End,prompt,bot,end,bot,1,end,9/29/2021,20:51,9/29/2021 20:51
4279,10,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,12:30,10/14/2021 12:30
4280,10,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,12:30,10/14/2021 12:30
4281,10,2,3,2, Topic: Embodied Carbon,prompt,bot,main_topic,embody,0,start,10/14/2021,12:30,10/14/2021 12:30
4282,10,2,4,3, Embodied Carbon Sustainability,prompt,bot,main_topic,embody,0,start,10/14/2021,12:30,10/14/2021 12:30
4283,10,2,5,4, I want to see all SDGs,prompt,bot,main_topic,embody,0,assign,10/14/2021,12:30,10/14/2021 12:30
4284,10,2,6,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,12:31,10/14/2021 12:31
4285,10,2,7,5, 2 -Zero Hunger,prompt,bot,sustainability,choose-sdg,-1,abort,10/14/2021,12:31,10/14/2021 12:31
4286,13,2,1,2, CF Impact,prompt,bot,main_topic,carbon-foot,0,start,10/4/2021,11:20,10/4/2021 11:20
4287,13,2,2,2, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/4/2021,11:20,10/4/2021 11:20
4288,13,2,3,3, 7 -Affordable and Clean Energy,prompt,bot,sustainability,choose-sdg,0,start,10/4/2021,11:20,10/4/2021 11:20
4289,13,2,4,4," Yes, explore other SDGs ",prompt,bot,sustainability,choose-sdg,0,assign,10/4/2021,11:20,10/4/2021 11:20
4290,13,2,5,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/4/2021,11:20,10/4/2021 11:20
4291,13,2,6,5, 4 -Quality Education,prompt,bot,sustainability,choose-sdg,0,start,10/4/2021,11:20,10/4/2021 11:20
4292,13,2,7,6," No, other SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/4/2021,11:21,10/4/2021 11:21
4293,13,2,8,6, Yes other topics,prompt,bot,sustainability,choose-sdg,0,assign,10/4/2021,11:21,10/4/2021 11:21
4294,13,2,9,1, Go --> Top Help,bot_move,bot,top,top,0,start,10/4/2021,11:21,10/4/2021 11:21
4295,13,2,10,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/4/2021,11:21,10/4/2021 11:21
4296,13,2,11,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:21,10/4/2021 11:21
4297,13,2,12,4, Carbon footprint,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:22,10/4/2021 11:22
4298,13,2,13,2, Go -->Carbon footprint,bot_move,bot,main_topic,carbon-foot,0,start,10/4/2021,11:22,10/4/2021 11:22
4299,13,2,14,3, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/4/2021,11:22,10/4/2021 11:22
4300,13,2,15,4, 12 -Responsible Consumption and Production,prompt,bot,sustainability,choose-sdg,0,start,10/4/2021,11:23,10/4/2021 11:23
4301,13,2,16,5, No explore other SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/4/2021,11:23,10/4/2021 11:23
4302,13,2,17,5, Yes explore other modules,prompt,bot,sustainability,choose-sdg,0,assign,10/4/2021,11:23,10/4/2021 11:23
4303,13,2,18,1, Go --> Top help,bot_move,bot,top,top,0,start,10/4/2021,11:23,10/4/2021 11:23
4304,13,2,19,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/4/2021,11:24,10/4/2021 11:24
4305,13,2,20,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:24,10/4/2021 11:24
4306,13,2,21,4, Embodied Carbon,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:24,10/4/2021 11:24
4307,13,2,22,2, Go --> Embodied carbon,bot_move,bot,main_topic,embody,0,start,10/4/2021,11:24,10/4/2021 11:24
4308,13,2,23,3, EC Definition,prompt,bot,main_topic,embody,0,start,10/4/2021,11:24,10/4/2021 11:24
4309,13,2,24,3, EC Impact,prompt,bot,main_topic,embody,0,start,10/4/2021,11:25,10/4/2021 11:25
4310,13,2,25,3, EC Sustainability,prompt,bot,main_topic,embody,0,start,10/4/2021,11:25,10/4/2021 11:25
4311,13,2,26,4," 9 -Industry, Innovation, and Infrastructure",prompt,bot,sustainability,choose-sdg,0,start,10/4/2021,11:25,10/4/2021 11:25
4312,13,2,27,5, No explore SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/4/2021,11:25,10/4/2021 11:25
4313,13,2,28,5, Yes explore other modules,prompt,bot,sustainability,choose-sdg,0,assign,10/4/2021,11:25,10/4/2021 11:25
4314,13,2,29,1, Go --> Top help,bot_move,bot,top,top,0,start,10/4/2021,11:25,10/4/2021 11:25
4315,13,2,30,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/4/2021,11:25,10/4/2021 11:25
4316,13,2,31,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:25,10/4/2021 11:25
4317,13,2,32,4," Yes, topic area",prompt,bot,writing,check-choose,0,assign,10/4/2021,11:26,10/4/2021 11:26
4318,13,2,33,4," No, sustainability",prompt,bot,writing,check-choose,0,assign,10/4/2021,11:26,10/4/2021 11:26
4319,13,2,34,4, No chemistry,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:26,10/4/2021 11:26
4320,13,2,35,2, Go --> Incorporate chemistry,bot_move,bot,science,general,0,start,10/4/2021,11:27,10/4/2021 11:27
4321,13,2,36,3, How much science,prompt,bot,science,how-much,0,assign,10/4/2021,11:27,10/4/2021 11:27
4322,13,2,37,4, Yes review paper topic ,prompt,bot,science,how-much,0,assign,10/4/2021,11:27,10/4/2021 11:27
4323,13,2,38,2, Go --> Check and choose,bot_move,bot,writing,check-choose,0,start,10/4/2021,11:27,10/4/2021 11:27
4324,13,2,39,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:27,10/4/2021 11:27
4325,13,2,40,4," No, topic",prompt,bot,writing,check-choose,0,assign,10/4/2021,11:27,10/4/2021 11:27
4326,13,2,41,4, No sustainability,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:28,10/4/2021 11:28
4327,13,2,42,4, No chemistry,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:28,10/4/2021 11:28
4328,13,2,43,5, Sustainability,prompt,bot,writing,check-choose,0,assign,10/4/2021,11:29,10/4/2021 11:29
4329,13,2,44,2, Go --> Understanding sustainability,bot_move,bot,sustainability,general,0,start,10/4/2021,11:29,10/4/2021 11:29
4330,13,2,45,3, Check sustainability idea,prompt,bot,sustainability,check-idea,0,assign,10/4/2021,11:29,10/4/2021 11:29
4331,13,2,46,4, Yes helps,prompt,bot,sustainability,check-idea,0,assign,10/4/2021,11:29,10/4/2021 11:29
4332,13,2,47,4, No sustainability,prompt,bot,sustainability,check-idea,0,assign,10/4/2021,11:30,10/4/2021 11:30
4333,13,2,48,5, I'm done,prompt,bot,sustainability,check-idea,1,end,10/4/2021,11:30,10/4/2021 11:30
4334,13,2,49,2, Linger Yes explore other modules,prompt,bot,linger_unk,linger,0,resume,10/4/2021,11:30,10/4/2021 11:30
4335,13,2,50,1, Go --> Top help,bot_move,bot,top,top,0,start,10/4/2021,11:31,10/4/2021 11:31
4336,13,2,51,2, Carbon footprint,prompt,bot,main_topic,carbon-foot,0,start,10/4/2021,11:31,10/4/2021 11:31
4337,13,2,52,3, CF Impact,prompt,bot,main_topic,carbon-foot,0,start,10/4/2021,11:31,10/4/2021 11:31
4338,13,2,53,4, Other topics,prompt,bot,main_topic,carbon-foot,0,assign,10/4/2021,11:32,10/4/2021 11:32
4339,13,2,54,1, Go --> Top help,bot_move,bot,top,top,0,start,10/4/2021,11:32,10/4/2021 11:32
4340,13,2,55,2, Incorporating science,prompt,bot,science,general,0,start,10/4/2021,11:32,10/4/2021 11:32
4341,13,2,56,3, Level of science information,prompt,bot,science,level,-1,abort,10/4/2021,11:32,10/4/2021 11:32
4342,16,2,1,1, Yes,prompt,bot,top,top,0,assign,10/15/2021,19:33,10/15/2021 19:33
4343,16,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/15/2021,19:33,10/15/2021 19:33
4344,16,2,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/15/2021,19:33,10/15/2021 19:33
4345,16,2,4,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/15/2021,19:33,10/15/2021 19:33
4346,16,2,5,4, Let's look ,prompt,bot,main_topic,water,0,assign,10/15/2021,19:33,10/15/2021 19:33
4347,16,2,6,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/15/2021,19:33,10/15/2021 19:33
4348,16,2,7,5, 6 Clean Water SDG,prompt,bot,sustainability,choose-sdg,-1,abort,10/15/2021,19:33,10/15/2021 19:33
4349,17,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/7/2021,14:23,10/7/2021 14:23
4350,17,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/7/2021,14:23,10/7/2021 14:23
4351,17,2,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/7/2021,14:23,10/7/2021 14:23
4352,17,2,4,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/7/2021,14:23,10/7/2021 14:23
4353,17,2,5,4," Yes, main topic",prompt,bot,writing,check-choose,0,assign,10/7/2021,14:24,10/7/2021 14:24
4354,17,2,6,4," Yes, sustainability",prompt,bot,writing,check-choose,0,assign,10/7/2021,14:24,10/7/2021 14:24
4355,17,2,7,4," Yes, chemistry",prompt,bot,writing,check-choose,0,assign,10/7/2021,14:25,10/7/2021 14:25
4356,17,2,8,4," Yes, explore other modules",prompt,bot,writing,check-choose,0,assign,10/7/2021,14:25,10/7/2021 14:25
4357,17,2,9,1, Go --> Top help,bot_move,bot,top,top,0,start,10/7/2021,14:25,10/7/2021 14:25
4358,17,2,10,2, Incorporating science,prompt,bot,science,general,0,start,10/7/2021,14:26,10/7/2021 14:26
4359,17,2,11,3, How much science,prompt,bot,science,how-much,0,assign,10/7/2021,14:26,10/7/2021 14:26
4360,17,2,12,4, No review,prompt,bot,science,how-much,0,assign,10/7/2021,14:26,10/7/2021 14:26
4361,17,2,13,4, Yes other modules,prompt,bot,science,how-much,0,assign,10/7/2021,14:27,10/7/2021 14:27
4362,17,2,14,1, Go --> Top help,bot_move,bot,top,top,0,start,10/7/2021,14:27,10/7/2021 14:27
4363,17,2,15,2, Incorporating Science,prompt,bot,science,general,0,start,10/7/2021,14:27,10/7/2021 14:27
4364,17,2,16,3, Level of science information,prompt,bot,science,level,-1,abort,10/7/2021,14:27,10/7/2021 14:27
4365,18,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/18/2021,13:04,10/18/2021 13:04
4366,18,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/18/2021,13:04,10/18/2021 13:04
4367,18,2,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/18/2021,13:05,10/18/2021 13:05
4368,18,2,4,3, Sustainability,prompt,bot,main_topic,water,-1,abort,10/18/2021,13:05,10/18/2021 13:05
4369,19,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,11:11,10/14/2021 11:11
4370,19,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:11,10/14/2021 11:11
4371,19,2,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/14/2021,11:11,10/14/2021 11:11
4372,19,2,4,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/14/2021,11:11,10/14/2021 11:11
4373,19,2,5,4, Let's look at whole ,prompt,bot,main_topic,water,0,assign,10/14/2021,11:12,10/14/2021 11:12
4374,19,2,6,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,11:12,10/14/2021 11:12
4375,19,2,7,5, 1 -No Poverty,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:13,10/14/2021 11:13
4376,19,2,8,6," Yes, explore SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:13,10/14/2021 11:13
4377,19,2,9,6, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,11:14,10/14/2021 11:14
4378,19,2,10,7, 6 -Clean Water,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:15,10/14/2021 11:15
4379,19,2,11,8,"  No, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:15,10/14/2021 11:15
4380,19,2,12,8," No, other topics",prompt,bot,sustainability,choose-sdg,1,end,10/14/2021,11:15,10/14/2021 11:15
4381,19,2,13,3, Linger Impact of water footprint,prompt,bot,main_topic,water,0,resume,10/14/2021,11:16,10/14/2021 11:16
4382,19,2,14,3, WF Definition,prompt,bot,main_topic,water,-1,abort,10/14/2021,11:16,10/14/2021 11:16
4383,29,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,09:10,10/14/2021 09:10
4384,29,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,09:10,10/14/2021 09:10
4385,29,2,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/14/2021,09:10,10/14/2021 09:10
4386,29,2,4,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/14/2021,09:10,10/14/2021 09:10
4387,29,2,5,4, Water Footprint,prompt,bot,writing,check-choose,0,assign,10/14/2021,09:10,10/14/2021 09:10
4388,29,2,6,2, Go --> Water Footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,09:10,10/14/2021 09:10
4389,29,2,7,3, WF Definition,prompt,bot,main_topic,water,0,start,10/14/2021,09:10,10/14/2021 09:10
4390,29,2,8,4, Other water footprint topics,prompt,bot,main_topic,water,0,assign,10/14/2021,09:10,10/14/2021 09:10
4391,29,2,9,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,09:10,10/14/2021 09:10
4392,29,2,10,3, WF Impact,prompt,bot,main_topic,water,0,start,10/14/2021,09:11,10/14/2021 09:11
4393,29,2,11,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/14/2021,09:11,10/14/2021 09:11
4394,29,2,12,4,"""embodied carbon""",query,user,user_main,main_topic,0,abort_activity,10/14/2021,09:11,10/14/2021 09:11
4395,29,2,13,2, Route --> Embodied Carbon,bot_match,bot,main_topic,embody,0,start,10/14/2021,09:11,10/14/2021 09:11
4396,29,2,14,3, EC Sustainability,prompt,bot,main_topic,embody,0,start,10/14/2021,09:11,10/14/2021 09:11
4397,29,2,15,4," 9 -Industry, Innovation, and Infrastructure",prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,09:11,10/14/2021 09:11
4398,29,2,16,5, Yes ,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,09:11,10/14/2021 09:11
4399,29,2,17,5, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,09:11,10/14/2021 09:11
4400,29,2,18,6, 11 -Sustainable Cities and Communities,prompt,bot,sustainability,choose-sdg,-1,abort,10/14/2021,09:11,10/14/2021 09:11
4401,31,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/13/2021,19:07,10/13/2021 19:07
4402,31,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/13/2021,19:07,10/13/2021 19:07
4403,31,2,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/13/2021,19:07,10/13/2021 19:07
4404,31,2,4,3, WF Definition,prompt,bot,main_topic,water,0,start,10/13/2021,19:07,10/13/2021 19:07
4405,31,2,5,4, Other water footprint,prompt,bot,main_topic,water,0,assign,10/13/2021,19:07,10/13/2021 19:07
4406,31,2,6,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/13/2021,19:07,10/13/2021 19:07
4407,31,2,7,3, WF Impact,prompt,bot,main_topic,water,0,start,10/13/2021,19:08,10/13/2021 19:08
4408,31,2,8,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/13/2021,19:08,10/13/2021 19:08
4409,31,2,9,4, Let's look at the whole list of SDGs ,prompt,bot,main_topic,water,0,assign,10/13/2021,19:08,10/13/2021 19:08
4410,31,2,10,4, Go --> Explore SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/13/2021,19:08,10/13/2021 19:08
4411,31,2,11,5, 14 -Life Below Water,prompt,bot,sustainability,choose-sdg,-1,abort,10/13/2021,19:08,10/13/2021 19:08
4412,37,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/11/2021,13:43,10/11/2021 13:43
4413,37,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/11/2021,13:43,10/11/2021 13:43
4414,37,2,3,2, Incorporating science,prompt,bot,science,general,0,start,10/11/2021,13:43,10/11/2021 13:43
4415,37,2,4,3, How much science,prompt,bot,science,how-much,0,assign,10/11/2021,13:43,10/11/2021 13:43
4416,37,2,5,4, Review paper topic,prompt,bot,science,how-much,0,assign,10/11/2021,13:43,10/11/2021 13:43
4417,37,2,6,2, Go --> Checking and choosing a paper topic,bot_move,bot,writing,check-choose,0,start,10/11/2021,13:43,10/11/2021 13:43
4418,37,2,7,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/11/2021,13:44,10/11/2021 13:44
4419,37,2,8,4, Yes topic,prompt,bot,writing,check-choose,0,assign,10/11/2021,13:44,10/11/2021 13:44
4420,37,2,9,4, Yes sustainability,prompt,bot,writing,check-choose,0,assign,10/11/2021,13:44,10/11/2021 13:44
4421,37,2,10,4, No chemistry,prompt,bot,writing,check-choose,0,assign,10/11/2021,13:44,10/11/2021 13:44
4422,37,2,11,5, Incorporating chemistry/science,prompt,bot,writing,check-choose,0,assign,10/11/2021,13:44,10/11/2021 13:44
4423,37,2,12,2, Go --> Incorporating science,bot_move,bot,science,general,0,start,10/11/2021,13:44,10/11/2021 13:44
4424,37,2,13,3, Level of science information,prompt,bot,science,level,0,start,10/11/2021,13:44,10/11/2021 13:44
4425,37,2,14,4, Yes it helps,prompt,bot,science,level,0,assign,10/11/2021,13:45,10/11/2021 13:45
4426,37,2,15,4, Yes additional questions,prompt,bot,science,level,0,assign,10/11/2021,13:45,10/11/2021 13:45
4427,37,2,16,1, Go --> Top help,bot_move,bot,top,top,0,start,10/11/2021,13:45,10/11/2021 13:45
4428,37,2,17,2, Water footprint,prompt,bot,main_topic,water,0,start,10/11/2021,13:45,10/11/2021 13:45
4429,37,2,18,3, WF Impact,prompt,bot,main_topic,water,0,start,10/11/2021,13:45,10/11/2021 13:45
4430,37,2,19,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/11/2021,13:45,10/11/2021 13:45
4431,37,2,20,4, Let's look at the whole list of SDGs,prompt,bot,main_topic,water,0,assign,10/11/2021,13:46,10/11/2021 13:46
4432,37,2,21,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/11/2021,13:46,10/11/2021 13:46
4433,37,2,22,5, 11 -Sustainable Cities and Communities,prompt,bot,sustainability,choose-sdg,0,start,10/11/2021,13:46,10/11/2021 13:46
4434,37,2,23,6, Yes explore SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/11/2021,13:46,10/11/2021 13:46
4435,37,2,24,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/11/2021,13:46,10/11/2021 13:46
4436,37,2,25,5, 15 -Life on Land,prompt,bot,sustainability,choose-sdg,-1,abort,10/11/2021,13:46,10/11/2021 13:46
4437,38,2,1,1, Yes,prompt,bot,top,top,0,assign,10/15/2021,18:03,10/15/2021 18:03
4438,38,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/15/2021,18:03,10/15/2021 18:03
4439,38,2,3,2, Checking and choosing,prompt,bot,writing,check-choose,0,start,10/15/2021,18:03,10/15/2021 18:03
4440,38,2,4,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/15/2021,18:03,10/15/2021 18:03
4441,38,2,5,4, Yes topic,prompt,bot,writing,check-choose,0,assign,10/15/2021,18:03,10/15/2021 18:03
4442,38,2,6,4, Yes sustainability,prompt,bot,writing,check-choose,0,assign,10/15/2021,18:04,10/15/2021 18:04
4443,38,2,7,4, Yes chemistry,prompt,bot,writing,check-choose,0,assign,10/15/2021,18:04,10/15/2021 18:04
4444,38,2,8,4, No explore,prompt,bot,writing,check-choose,1,end,10/15/2021,18:04,10/15/2021 18:04
4445,38,2,9,4, End,prompt,bot,end,bot,1,end,10/15/2021,18:04,10/15/2021 18:04
4446,41,2,1,1, Yes ,prompt,bot,top,top,0,start,10/15/2021,11:12,10/15/2021 11:12
4447,41,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/15/2021,11:13,10/15/2021 11:13
4448,41,2,3,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/15/2021,11:14,10/15/2021 11:14
4449,41,2,4,3, CF Definition,prompt,bot,main_topic,carbon-foot,-1,abort,10/15/2021,11:15,10/15/2021 11:15
4450,43,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/18/2021,20:04,10/18/2021 20:04
4451,43,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/18/2021,20:05,10/18/2021 20:05
4452,43,2,3,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/18/2021,20:05,10/18/2021 20:05
4453,43,2,4,3, CF Impact,prompt,bot,main_topic,carbon-foot,0,start,10/18/2021,20:06,10/18/2021 20:06
4454,43,2,5,3, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/18/2021,20:07,10/18/2021 20:07
4455,43,2,6,4, 12 -Responsible Consumption and Production,prompt,bot,sustainability,choose-sdg,-1,abort,10/18/2021,20:08,10/18/2021 20:08
4456,45,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/17/2021,16:02,10/17/2021 16:02
4457,45,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/17/2021,16:02,10/17/2021 16:02
4458,45,2,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/17/2021,16:02,10/17/2021 16:02
4459,45,2,4,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/17/2021,16:02,10/17/2021 16:02
4460,45,2,5,4, Let's look ,prompt,bot,main_topic,water,0,assign,10/17/2021,16:02,10/17/2021 16:02
4461,45,2,6,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/17/2021,16:03,10/17/2021 16:03
4462,45,2,7,5, 14 -Life Below Water,prompt,bot,sustainability,choose-sdg,0,start,10/17/2021,16:03,10/17/2021 16:03
4463,45,2,8,6," Yes, explore SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/17/2021,16:03,10/17/2021 16:03
4464,45,2,9,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/17/2021,16:03,10/17/2021 16:03
4465,45,2,10,5, 6 -Clean Water,prompt,bot,sustainability,choose-sdg,0,arrign,10/17/2021,16:03,10/17/2021 16:03
4466,45,2,11,6," No, explore SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/17/2021,16:04,10/17/2021 16:04
4467,45,2,12,6," Yes , other topics",prompt,bot,sustainability,choose-sdg,0,assign,10/17/2021,16:04,10/17/2021 16:04
4468,45,2,13,1, Go --> Top help,bot_move,bot,top,top,-1,abort,10/17/2021,16:04,10/17/2021 16:04
4469,47,2,1,1, No,prompt,bot,top,top,0,start,10/18/2021,11:01,10/18/2021 11:01
4470,47,2,2,2,"""carbon footprint""",query,user,user_main,main_topic,0,start,10/18/2021,11:01,10/18/2021 11:01
4471,47,2,3,3, Choose CF Definition,user_choice,user,main_topic,carbon-foot,0,start,10/18/2021,11:01,10/18/2021 11:01
4472,47,2,4,3, Impact,prompt,bot,main_topic,carbon-foot,0,start,10/18/2021,11:01,10/18/2021 11:01
4473,47,2,5,3, Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/18/2021,11:02,10/18/2021 11:02
4474,47,2,6,4, 12 -Responsible Consumption and Production,prompt,bot,sustainability,choose-sdg,0,start,10/18/2021,11:02,10/18/2021 11:02
4475,47,2,7,5, Yes ,prompt,bot,sustainability,choose-sdg,0,assign,10/18/2021,11:02,10/18/2021 11:02
4476,47,2,8,5, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,-1,abort,10/18/2021,11:02,10/18/2021 11:02
4477,50,2,1,1, Yes ,prompt,bot,top,top,0,assign,10/18/2021,22:02,10/18/2021 22:02
4478,50,2,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/18/2021,22:02,10/18/2021 22:02
4479,50,2,3,2, Check and choose,prompt,bot,writing,check-choose,0,start,10/18/2021,22:02,10/18/2021 22:02
4480,50,2,4,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/18/2021,22:02,10/18/2021 22:02
4481,50,2,5,4, Water Footprint,prompt,bot,writing,check-choose,0,assign,10/18/2021,22:02,10/18/2021 22:02
4482,50,2,6,2, Go --> Water Footprint,bot_move,bot,main_topic,water,0,start,10/18/2021,22:02,10/18/2021 22:02
4483,50,2,7,3, WF Definition,prompt,bot,main_topic,water,0,start,10/18/2021,22:02,10/18/2021 22:02
4484,50,2,8,4, Other WF topics,prompt,bot,main_topic,water,0,assign,10/18/2021,22:02,10/18/2021 22:02
4485,50,2,9,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/18/2021,22:03,10/18/2021 22:03
4486,50,2,10,3, WF Impact,prompt,bot,main_topic,water,0,start,10/18/2021,22:04,10/18/2021 22:04
4487,50,2,11,3, WF Sustainability,prompt,bot,main_topic,water,-1,abort,10/18/2021,22:04,10/18/2021 22:04
4488,53,2,1,1, Technical requirements,prompt,bot,writing,faq,0,start,10/13/2021,16:42,10/13/2021 16:42
4489,53,2,2,1, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/13/2021,16:42,10/13/2021 16:42
4490,53,2,3,2, Submission requirements,prompt,bot,writing,faq,0,start,10/13/2021,16:42,10/13/2021 16:42
